"Direction","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count","Ontology"
"-1","GO:0015405","P-P-bond-hydrolysis-driven transmembrane transporter activity","17/784","97/14123",2.17838210090209e-05,0.000541483550795662,0.000478261333431135,"Atp1b2/Atp6v1d/Atp6v1g2/Atp5h/Atp5e/Atp5d/Tomm20/Atp6v1a/Atp5g1/Atp6v0b/Atp5l/Atp5g2/Atp6v1f/Atp6v0e2/Atp5b/Atp5c1/Atp5o",17,"MF"
"1","GO:0050770","regulation of axonogenesis","24/739","163/14177",3.85371796184822e-06,0.00057437556656048,0.000503347624054949,"Dbn1/Map2/Myo5b/Ssh2/Golga4/Ep300/Map1b/Nefm/Nin/Plxnc1/Sipa1l1/Fezf2/Fstl4/Slit2/Pou3f2/Nrg1/Cacna1a/Nefl/Sema3a/L1cam/Tsc2/Vim/Sema5a/Ntrk3",24,"BP"
"1","GO:0030900","forebrain development","37/739","318/14177",3.91492596487182e-06,0.00057437556656048,0.000503347624054949,"Atrx/Fat4/Myh10/Syne2/Ncor1/Rpgrip1l/Setd2/Ncor2/Arid1a/Dync2h1/Otp/Nf1/Nin/Pcm1/Dnah5/Dock7/Ccdc141/Lrrk2/Fezf2/Agtpbp1/Htt/Smarca4/Szt2/Slit2/Pou3f2/Ttbk2/Nog/Nrg1/Aspm/Pcnt/Dicer1/Usp9x/Mapk8ip3/Uba6/Sema3a/Cep120/Sema5a",37,"BP"
"1","GO:0048588","developmental cell growth","27/739","198/14177",4.35913268832545e-06,0.000617493692539343,0.000541133713033504,"Sorbs2/Unc13a/Dbn1/Akap6/Iqgap1/Myo5b/Golga4/Ep300/Map1b/Nin/Itsn2/Foxp1/Slit3/Fstl4/Kmt2d/Slit2/Nrg1/Spg11/Hdac6/Eif2ak4/Gal/Usp9x/Sema3a/L1cam/Sema5a/Raph1/Ntrk3",27,"BP"
"-1","GO:0005773","vacuole","47/802","465/14347",5.91246844636473e-05,0.000628986004932418,0.00050451298500895,"Fth1/Cst3/Apoe/Sod1/Ids/Gnai1/Atp6v1d/Pon2/Map1lc3a/Atp6v1g2/Gm2a/Gja1/Mt1/Vamp2/Gabarap/Cd63/Mlc1/Scarb2/Fnbp1/Lamtor5/Ifitm3/Map1lc3b/Slc11a2/Gabarapl2/Trp53inp2/Gabarapl1/Atp6v1a/Tmem9b/Atp6v0b/Lamp1/Ctss/Cdc42/Lamtor2/Vti1b/Atp6v1f/Rab27a/Crhbp/Sort1/Gna11/Pip4k2b/Lamtor1/Rab5c/Slc48a1/Tmem9/Slc7a14/Syt11/Slc22a17",47,"CC"
"1","GO:0036064","ciliary basal body","17/740","111/14347",5.15769733689842e-05,0.00064348414393685,0.000453722246930161,"Ift172/Rpgrip1l/Cep290/Alms1/Akap9/C2cd3/Dzip1/Pcm1/2700049A03Rik/Odf2/Lca5/Ttbk2/Topors/Dzip1l/Ccdc88a/Pcnt/Ptpn23",17,"CC"
"1","GO:0030427","site of polarized growth","22/740","168/14347",5.28406100478532e-05,0.000643918131745932,0.000454028252797955,"Ppp1r9a/Myh10/Dbn1/Shank2/Myh14/Pclo/Iqgap1/Apc/Fry/Erc2/Utrn/Map1b/Setx/Nin/Fryl/Lrrk2/Itga3/Nefl/Dicer1/Usp9x/L1cam/Tsc2",22,"CC"
"-1","GO:0042254","ribosome biogenesis","31/793","237/14177",8.94606002928042e-06,0.000757552363279466,0.000712106378330722,"Rps14/Rps27/Rps25/Rpl14/Rpl38/Rps15/Rps18/Rps10/Rps16/Rpl11/Rps19/Rps21/Rps17/Rps2/Rpl35/Rpl10/Rpl34/Rps24/Rps28/Rpl10a/Rpl5/Snu13/Rpl35a/Rpl26/Rps6/Rpsa/Pin4/Nop10/Rpl12/Rps8/Rpl6",31,"BP"
"1","GO:0097731","9+0 non-motile cilium","13/740","72/14347",6.93666217472884e-05,0.000796796030458207,0.000561822833850604,"Myo5a/Shank2/Rpgrip1l/Cep290/Myo7a/Map1a/Map1b/Myrip/Topors/Opn3/Adgrv1/Phlpp2/Pcdh15",13,"CC"
"1","GO:0097733","photoreceptor cell cilium","13/740","72/14347",6.93666217472884e-05,0.000796796030458207,0.000561822833850604,"Myo5a/Shank2/Rpgrip1l/Cep290/Myo7a/Map1a/Map1b/Myrip/Topors/Opn3/Adgrv1/Phlpp2/Pcdh15",13,"CC"
"1","GO:0034708","methyltransferase complex","14/740","82/14347",6.99477431318273e-05,0.000796796030458207,0.000561822833850604,"Kmt2a/Kmt2b/Phf20/Bptf/Mga/Kmt2c/Taf1/Hcfc1/Kmt2d/Chd8/Nsd1/Ncoa6/Kdm6a/Hdac9",14,"CC"
"1","GO:0030055","cell-substrate junction","36/740","353/14347",7.39711366042063e-05,0.000824699480438385,0.000581497624816941,"Dst/Plec/Pi4ka/Mprip/Flnb/Syne2/Myh9/Actn4/Tns1/Svil/Lmo7/Iqgap1/Actn2/Dmd/Gsn/Lima1/Actn1/Ppfibp1/Akap12/Lcp1/Dock7/Sorbs1/Hspa5/Nup214/Peak1/Hyou1/Phldb2/Itga3/Lrp1/Nexn/Msn/Ahnak/Cd46/L1cam/Vim/Hsp90b1",36,"CC"
"1","GO:0005903","brush border","15/740","93/14347",7.68327475166491e-05,0.00083875749372342,0.000591409964437365,"Plec/Flnb/Myh10/Shank2/Myh9/Myh14/Myo18a/Myo5b/Lima1/Actn1/Cgn/Myo6/Myh11/Diaph1/Flii",15,"CC"
"-1","GO:0048709","oligodendrocyte differentiation","16/793","82/14177",1.02047756837705e-05,0.00084719647539381,0.000796372690615815,"Cnp/Plp1/Olig1/Enpp2/Mag/Sirt2/Fa2h/Sox9/Sox8/Wasf3/Sox10/Tcf7l2/Rheb/Qk/Lingo1/Tspan2",16,"BP"
"-1","GO:0042626","ATPase activity, coupled to transmembrane movement of substances","16/784","91/14123",3.62499884277964e-05,0.000869999722267114,0.000768420807326065,"Atp1b2/Atp6v1d/Atp6v1g2/Atp5h/Atp5e/Atp5d/Atp6v1a/Atp5g1/Atp6v0b/Atp5l/Atp5g2/Atp6v1f/Atp6v0e2/Atp5b/Atp5c1/Atp5o",16,"MF"
"-1","GO:0006122","mitochondrial electron transport, ubiquinol to cytochrome c","6/793","11/14177",1.08970101207883e-05,0.000870527185875805,0.000818303778881839,"CYTB/Uqcrq/Uqcrh/Uqcr10/Cycs/Cyc1",6,"BP"
"-1","GO:0042756","drinking behavior","6/793","11/14177",1.08970101207883e-05,0.000870527185875805,0.000818303778881839,"Pmch/Mmp17/Agt/Hrh3/Mif/Apln",6,"BP"
"1","GO:0072384","organelle transport along microtubule","13/739","58/14177",6.74112366343164e-06,0.000894980518766332,0.000784306199503115,"Syne2/Kif1b/Arhgap21/Nefh/Map1b/Fyco1/Htt/Ap3d1/Bicd2/Nefl/Bicd1/Ap3b1/Ap3b2",13,"BP"
"1","GO:0030048","actin filament-based movement","16/739","85/14177",6.80125162869332e-06,0.000894980518766332,0.000784306199503115,"Ank2/Myo5a/Myh10/Dbn1/Syne2/Myh9/Actn4/Akap6/Myh14/Myo7a/Dsp/Ryr2/Myrip/Pde4b/Frmd6/Myo9b",16,"BP"
"1","GO:0051656","establishment of organelle localization","37/739","326/14177",6.97161066224991e-06,0.000894980518766332,0.000784306199503115,"Sptbn2/Myo5a/Unc13b/Unc13a/Myh10/Syne1/Syne2/Myh9/Actn4/Ston2/Pclo/Unc13c/Kif1b/Myo7a/Arhgap21/Dync1h1/Nefh/Map1b/Atm/Fyco1/Lrrk2/Htt/Myrip/Ap3d1/Sytl5/Dnm3/Bicd2/Cdc42bpa/Cacna1a/Crocc/Nefl/Spg11/Cadps2/Bicd1/Mad1l1/Ap3b1/Ap3b2",37,"BP"
"1","GO:0045211","postsynaptic membrane","26/740","223/14347",8.57695020878244e-05,0.000917208552939184,0.000646725998556958,"Ank2/Syne1/Ank3/Dbn1/Shank2/Mpdz/Dmd/Lrrc7/Kcnh1/Cnksr2/Dlg2/Hip1/Nbea/Gabrg2/Sipa1l1/Usp48/Srcin1/Iqsec3/Dnm3/Grin2b/Dlgap1/Gria3/Cadps2/Gabrq/Mink1/Arhgap32",26,"CC"
"1","GO:0043195","terminal bouton","16/740","105/14347",9.05087267708349e-05,0.00094853145655835,0.000668811854664486,"Unc13b/Unc13a/Oxt/Pclo/Unc13c/Th/Erc2/Sgip1/Calb1/Itsn1/Lrrk2/Ap3d1/Grin2b/Mical1/Gria3/L1cam",16,"CC"
"-1","GO:0030672","synaptic vesicle membrane","11/802","51/14347",9.45691371029865e-05,0.000964991194928434,0.000774024516353123,"Gad2/Slc32a1/Atp6v1g2/Syt1/Vamp2/Syp/Scamp1/Tmem163/Syt2/Rph3a/Rab3a",11,"CC"
"-1","GO:0099501","exocytic vesicle membrane","11/802","51/14347",9.45691371029865e-05,0.000964991194928434,0.000774024516353123,"Gad2/Slc32a1/Atp6v1g2/Syt1/Vamp2/Syp/Scamp1/Tmem163/Syt2/Rph3a/Rab3a",11,"CC"
"-1","GO:0016820","hydrolase activity, acting on acid anhydrides, catalyzing transmembrane movement of substances","16/784","92/14123",4.16614812223757e-05,0.000966546364359116,0.000853694913469032,"Atp1b2/Atp6v1d/Atp6v1g2/Atp5h/Atp5e/Atp5d/Atp6v1a/Atp5g1/Atp6v0b/Atp5l/Atp5g2/Atp6v1f/Atp6v0e2/Atp5b/Atp5c1/Atp5o",16,"MF"
"-1","GO:0098563","intrinsic component of synaptic vesicle membrane","7/802","21/14347",9.67966678158987e-05,0.000967966678158987,0.000776411167112788,"Slc32a1/Atp6v1g2/Syt1/Vamp2/Syp/Tmem163/Rab3a",7,"CC"
"1","GO:0098862","cluster of actin-based cell projections","18/740","128/14347",9.86645368195631e-05,0.00101372975085198,0.000714783331757826,"Plec/Flnb/Myh10/Shank2/Myh9/Myh14/Myo18a/Myo5b/Myo7a/Lima1/Actn1/Cgn/Myo6/Myh11/Adgrv1/Pcdh15/Diaph1/Flii",18,"CC"
"1","GO:1905515","non-motile cilium assembly","13/739","59/14177",8.2389433386116e-06,0.00102562361318232,0.000898793818757629,"Cep250/Ift172/Rpgrip1l/Cep290/Cep131/Dync2h1/Cep135/C2cd3/Pcm1/Htt/Ttbk2/Cc2d2a/Pcdh15",13,"BP"
"1","GO:0005925","focal adhesion","35/740","345/14347",0.000103036556038529,0.0010272707980183,0.000724331157300974,"Dst/Plec/Pi4ka/Mprip/Flnb/Syne2/Myh9/Actn4/Tns1/Svil/Lmo7/Iqgap1/Actn2/Gsn/Lima1/Actn1/Ppfibp1/Akap12/Lcp1/Dock7/Sorbs1/Hspa5/Nup214/Peak1/Hyou1/Phldb2/Itga3/Lrp1/Nexn/Msn/Ahnak/Cd46/L1cam/Vim/Hsp90b1",35,"CC"
"1","GO:0048786","presynaptic active zone","9/740","38/14347",0.000103903344074371,0.0010272707980183,0.000724331157300974,"Unc13b/Unc13a/Shank2/Pclo/Unc13c/Bsn/Erc2/Dgki/Erc1",9,"CC"
"-1","GO:0016651","oxidoreductase activity, acting on NAD(P)H","13/784","65/14123",4.81825035587343e-05,0.001081774918609,0.000955469680078126,"Ndufa13/ND1/ND2/ND6/Ndufa12/Ndufa2/Ndufc2/Ndufv2/Ndufa5/ND5/Ndufa10/Ndufs4/ND4",13,"MF"
"1","GO:0045296","cadherin binding","32/732","286/14123",3.41996575837834e-05,0.00108461771194285,0.000956561851215597,"Sptbn1/Sptan1/Sptbn2/Plec/Pi4ka/Mprip/Flnb/Ank3/Dbn1/Myh9/Tjp1/Iqgap1/Lima1/Cgn/Hcfc1/Dock9/Myo6/Ppfibp1/Hspa5/Phldb2/Erc1/Stxbp6/Usp8/Golga3/Epb41l1/Snd1/Ahnak/Eif4g1/Gapvd1/Cd46/Fasn/Gcn1l1",32,"MF"
"1","GO:0005882","intermediate filament","11/740","56/14347",0.000112980466957969,0.00109632897566622,0.000773024247607156,"Dst/Myo5a/Shank2/Synm/Nefh/Nefm/Dsp/Nefl/Krt73/Vim/Nes",11,"CC"
"1","GO:0060560","developmental growth involved in morphogenesis","28/739","218/14177",9.32983742424127e-06,0.0011272638864348,0.000987865139037311,"Unc13a/Dbn1/Iqgap1/Myo5b/Golga4/Ep300/Map1b/Sfrp1/Nin/Itsn2/Slit3/Fstl4/Slit2/Nrg1/Spg11/Med12/Hdac6/Eif2ak4/Ppp2r3a/Gal/Fmn1/Usp9x/Sema3a/L1cam/Kif26b/Sema5a/Raph1/Ntrk3",28,"BP"
"1","GO:0051493","regulation of cytoskeleton organization","42/739","397/14177",9.98208768638796e-06,0.00117161189187662,0.00102672901917133,"Sptb/Dst/Sptbn1/Sptan1/Ppp1r9a/Clip1/Dbn1/Cep250/Ranbp2/Actn2/Ssh2/Apc/Gsn/Mycbp2/Kank1/Lima1/Map1a/Ep300/Alms1/Cep131/Ptger4/Rictor/Map1b/Neb/Nin/Tpr/Slit2/Akap13/Cep192/Phldb2/Lrp1/Ccdc88a/Nexn/Hdac6/Pam/Pkd1/Fmn1/Grhl3/Cep120/Sema5a/Ntrk3/Taok1",42,"BP"
"1","GO:0032432","actin filament bundle","13/740","76/14347",0.000123542761731218,0.00117702558449379,0.000829923624261389,"Dst/Mprip/Flnb/Myh10/Myh9/Actn4/Amot/Myh14/Lima1/Actn1/Lcp1/Sorbs1/Myh11",13,"CC"
"1","GO:0051647","nucleus localization","9/739","29/14177",1.05546186737147e-05,0.00120439926421167,0.00105546186737147,"Myh10/Syne1/Syne2/Dmd/4932438A13Rik/Pcm1/Dock7/Cdc42bpa/Cep120",9,"BP"
"1","GO:0000146","microfilament motor activity","6/732","14/14123",3.98550624441604e-05,0.00120652143580958,0.00106407295903548,"Myo5a/Myh10/Myh9/Myh14/Myo7a/Myo9b",6,"MF"
"1","GO:0005924","cell-substrate adherens junction","35/740","349/14347",0.000129456097291356,0.00121133919608341,0.00085411823588846,"Dst/Plec/Pi4ka/Mprip/Flnb/Syne2/Myh9/Actn4/Tns1/Svil/Lmo7/Iqgap1/Actn2/Gsn/Lima1/Actn1/Ppfibp1/Akap12/Lcp1/Dock7/Sorbs1/Hspa5/Nup214/Peak1/Hyou1/Phldb2/Itga3/Lrp1/Nexn/Msn/Ahnak/Cd46/L1cam/Vim/Hsp90b1",35,"CC"
"1","GO:0005509","calcium ion binding","45/732","466/14123",4.19065914877223e-05,0.00121346912742709,0.00107020036842787,"Dst/Sptan1/Macf1/Myo5a/Fat4/Dgkb/Ttn/Actn4/Pclo/Actn2/Gsn/Actn1/Cdh9/Nin/Itsn2/Itpr2/Zzef1/Calb1/Lcp1/Vcan/Itsn1/Ryr2/Slit3/Fstl4/Fbn2/Amy1/Dysf/Slit2/Sytl5/Hmcn1/Necab1/Cacna1b/Lrp1/Adgrv1/Lrp1b/Ryr3/Ryr1/Pam/Fat3/Dchs1/Hpgds/Pcdh15/Sytl2/Plcg1/Tbc1d9b",45,"MF"
"1","GO:0033017","sarcoplasmic reticulum membrane","6/740","17/14347",0.000139870882477843,0.00128583056874368,0.000906642285313443,"Akap6/Nos1/Itpr2/Ryr2/Ryr3/Ryr1",6,"CC"
"1","GO:0031965","nuclear membrane","24/740","205/14347",0.000148782070456765,0.00134091292532257,0.000945480989932148,"Syne1/Syne2/Akap6/Phf20/Apc/Nos1/Kcnh1/Ptger4/Nup98/Pom121/Pcm1/Myo6/Ern1/Tpr/Tnks/Tnrc18/Ahctf1/Ankrd17/Nup153/Cep170/Rb1cc1/Phf8/Adra1a/Mcm3ap",24,"CC"
"1","GO:0044447","axoneme part","7/740","24/14347",0.000150980653805404,0.00134091292532257,0.000945480989932148,"Cep162/Rpgrip1l/Dnah8/Dnah5/Dnah1/Hydin/Dnah7b",7,"CC"
"1","GO:0005790","smooth endoplasmic reticulum","8/740","32/14347",0.000167982371957357,0.00146704604842758,0.00103441776415846,"Map2/Th/Ryr2/Hspa5/Hyou1/Ryr1/Mapk8ip3/Hsp90b1",8,"CC"
"1","GO:0051018","protein kinase A binding","10/732","43/14123",5.30580409374381e-05,0.00147236063601391,0.00129852573873204,"Akap6/Akap11/Akap9/Sphkap/Nbea/Akap12/Ryr2/Lrrk2/Myrip/Akap13",10,"MF"
"1","GO:0001726","ruffle","17/740","123/14347",0.000189172927489974,0.00156134343072941,0.00110090707952194,"Myo5a/Myh9/Myo10/Amot/Iqgap1/Apc/Gsn/Kank1/Actn1/Myo6/Lcp1/Abca7/Trpm7/Myo9b/Spata13/Diaph1/Plcg1",17,"CC"
"1","GO:0070603","SWI/SNF superfamily-type complex","12/740","69/14347",0.000189872135974191,0.00156134343072941,0.00110090707952194,"Atrx/Bptf/Arid1a/Ino80/Arid1b/Ep400/Smarca2/Trrap/Smarca4/Cecr2/Brd8/Nfrkb",12,"CC"
"1","GO:0005635","nuclear envelope","34/740","342/14347",0.000189985200727528,0.00156134343072941,0.00110090707952194,"Dst/Clip1/Syne1/Syne2/Akap6/Phf20/Ranbp2/Apc/Wdfy3/Nos1/Kcnh1/Ptger4/Nup98/Pom121/Pcm1/Myo6/Ern1/Tpr/Ryr2/Nup214/Tnks/Tnrc18/Bicd2/Ahctf1/Ankrd17/Nav3/Nup153/Cep170/Mad1l1/Uaca/Rb1cc1/Phf8/Adra1a/Mcm3ap",34,"CC"
"1","GO:0099503","secretory vesicle","35/740","356/14347",0.000190698434287562,0.00156134343072941,0.00110090707952194,"Trip11/Sptbn2/Myo5a/Clip2/Stxbp3/Ston2/Oxt/Avp/Unc13c/Th/Actn1/Nos1/Cep131/Dmxl2/Vps13a/Dgki/Lrrk2/Ogt/Fstl4/Myrip/Pde4b/Sytl5/Grin2b/Usp8/Trpm7/Stxbp5/Msn/Pam/Gal/Ptprn/Slc5a7/Cd46/Cttnbp2/Resp18/Sytl2",35,"CC"
"1","GO:0043679","axon terminus","21/740","171/14347",0.000195094659057433,0.00157276309763223,0.00110895911464225,"Unc13b/Unc13a/Pdyn/Oxt/Pclo/Unc13c/Th/Erc2/Oprk1/Sgip1/Calb1/Itsn1/Dgki/Lrrk2/Ap3d1/Grin2b/Mical1/Cacna1b/Gria3/Ptprn/L1cam",21,"CC"
"1","GO:1902275","regulation of chromatin organization","21/739","142/14177",1.43206327317264e-05,0.00158997727734951,0.00139335886038419,"Kmt2a/Atrx/Nipbl/Kmt2b/Ncor1/Trip12/Atad2/Nos1/Ep300/Ubr5/Atm/Atad2b/Tpr/Mki67/Ogt/Ctr9/Nsd1/Phf8/Rnf20/Paxbp1/Kdm5a",21,"BP"
"1","GO:0043034","costamere","6/740","18/14347",0.000200697057671112,0.00159341300332822,0.00112351941375694,"Ank2/Ank3/Svil/Dmd/Synm/Ahnak",6,"CC"
"-1","GO:0098655","cation transmembrane transport","48/793","460/14177",2.21842171480409e-05,0.00173940695194084,0.00163505896757783,"COX1/Thy1/Atp1b2/Dbi/Cox5b/Cox8a/Ywhae/Fkbp1a/Atp5h/Fxyd1/Atp5e/Cfl1/Slc6a7/Snca/Kcnip3/Htr2c/Sumo1/Atp5k/Vamp2/Slc9a1/Timm8b/Atp5j/Gstm7/Slc11a2/Atp5d/Slc24a3/S100a1/Scn1b/Atp6v1a/Cnih2/Prnp/Slc25a23/Atp5g1/Atp6v0b/Atp5l/Slc9a3r1/Arf1/Atp5g2/Ctss/Atp6v1f/Crhbp/Atp6v0e2/Tmco1/Atp5b/Atp5c1/Cyc1/Atp5o/Slc39a4",48,"BP"
"-1","GO:0045275","respiratory chain complex III","5/802","11/14347",0.000187696948602691,0.00184016616277148,0.00147600696424407,"CYTB/Uqcrq/Uqcrh/Uqcr10/Cyc1",5,"CC"
"1","GO:0031032","actomyosin structure organization","22/739","155/14177",1.75198647534242e-05,0.00189398958965965,0.00165977666085071,"Ppp1r9a/Limch1/Myh10/Myh9/Ttn/Myh14/Epb41l4b/Myo18a/Actn2/Cdc42bpb/Ep300/Alms1/Ptger4/Neb/Foxp1/Sorbs1/Akap13/Phldb2/Cdc42bpa/Trpm7/Epb41l1/Frmd6",22,"BP"
"1","GO:0031594","neuromuscular junction","11/740","61/14347",0.00025084356751514,0.00196182133399901,0.00138328503060195,"Ppp1r9a/Unc13b/Unc13a/Myh10/Ank3/Myh9/Pclo/Utrn/Nefm/Nrg1/Slc5a7",11,"CC"
"1","GO:0030898","actin-dependent ATPase activity","5/732","10/14123",7.47622899628731e-05,0.00199166740461094,0.00175652032839087,"Myh10/Myh9/Myh14/Myo7a/Myo9b",5,"MF"
"-1","GO:0005184","neuropeptide hormone activity","7/784","21/14123",9.26024770516868e-05,0.00201410387587419,0.00177894232230872,"Hcrt/Penk/Cartpt/Adcyap1/Trh/Npy/Nts",7,"MF"
"1","GO:0010738","regulation of protein kinase A signaling","7/739","18/14177",1.95107091269848e-05,0.0020551280280424,0.0018009885347986,"Akap6/Akap11/Sphkap/Akap12/Lrrk2/Grin2b/Adgrv1",7,"BP"
"-1","GO:0030285","integral component of synaptic vesicle membrane","6/802","17/14347",0.000217626684759716,0.00209256427653573,0.0016784568197055,"Slc32a1/Atp6v1g2/Syt1/Vamp2/Syp/Tmem163",6,"CC"
"-1","GO:0043195","terminal bouton","16/802","105/14347",0.000228440965004222,0.00215510344343605,0.00172861981462976,"Adcyap1/Cplx1/Snap25/Syt1/Snca/Vamp2/Syp/Scamp1/Syt2/Ap1s1/Npy/Rpl26/Bdnf/Calb2/Rab3a/Syt11",16,"CC"
"1","GO:0030426","growth cone","20/740","165/14347",0.000326986931657277,0.0025197228263002,0.00177666274011926,"Ppp1r9a/Myh10/Dbn1/Shank2/Myh14/Pclo/Iqgap1/Apc/Erc2/Utrn/Map1b/Setx/Nin/Lrrk2/Itga3/Nefl/Dicer1/Usp9x/L1cam/Tsc2",20,"CC"
"-1","GO:0031300","intrinsic component of organelle membrane","21/802","162/14347",0.000273121858180261,0.00252890609426168,0.00202844888823937,"CYTB/Slc32a1/Atp6v1g2/Tomm22/Syt1/Pink1/Fis1/Vamp2/2410015M20Rik/Itm2b/Syp/Tomm20/Ndfip1/Tmem163/Pet100/Unc50/Mpc2/Pex11b/Rab3a/St8sia1/Slc22a17",21,"CC"
"1","GO:0005643","nuclear pore","11/740","63/14347",0.000336382423130096,0.00255455637275609,0.00180122395909479,"Ranbp2/Nup98/Pom121/Tpr/Nup214/Tnks/Bicd2/Ahctf1/Nup153/Mad1l1/Mcm3ap",11,"CC"
"1","GO:0030010","establishment of cell polarity","17/739","104/14177",2.49074190998881e-05,0.00255799194155851,0.00224166771898993,"Myh9/Amot/Map2/Myo18a/Gsn/Kank1/Rictor/Map1b/Dock7/Htt/Frmd4a/Msn/Pkd1/Myo9b/Tsc2/Kif26b/Krit1",17,"BP"
"1","GO:0030695","GTPase regulator activity","27/732","237/14123",0.000101551547556953,0.00258768479212663,0.00228216866446445,"Myo9a/Ranbp2/Ralgapa1/Chml/Arhgap21/Tiam2/Prex2/Nf1/Dgki/Sipa1l1/Lrrk2/Sipa1l2/Srgap1/Slit2/Arhgap23/Sgsm1/Stxbp5/Myo9b/Arhgap32/Gapvd1/Stxbp5l/Tsc2/Depdc5/Arhgap17/Arhgap20/Krit1/Tbc1d9b",27,"MF"
"1","GO:0003682","chromatin binding","44/732","470/14123",0.00010490614022135,0.00258768479212663,0.00228216866446445,"Kmt2a/Atrx/Nipbl/Kat6a/Mta3/Ash1l/Actn4/Sf3b1/Ncor1/Smc1a/Ncor2/Arid1a/Atad2/Ep300/Ep400/Smarca2/Hcfc1/Atad2b/Trrap/Tpr/Jmjd1c/Foxp1/Fezf2/Smarca4/Chd8/Tnrc18/Nsd1/Crebbp/Ncoa6/Fosl2/Tshz1/Med12/Ankrd17/Kdm6a/Nup153/Nfkb1/Polr1a/Phf8/Grhl3/Rnf20/Prdm11/Smc3/Baz1b/Kdm5a",44,"MF"
"-1","GO:0005767","secondary lysosome","5/802","12/14347",0.000306987305785348,0.00277754869730055,0.00222788642878213,"Fth1/Map1lc3a/Map1lc3b/Lamp1/Crhbp",5,"CC"
"-1","GO:0033176","proton-transporting V-type ATPase complex","6/802","18/14347",0.000311085454097662,0.00277754869730055,0.00222788642878213,"Atp6v1d/Atp6v1g2/Atp6v1a/Atp6v0b/Atp6v1f/Atp6v0e2",6,"CC"
"1","GO:0044304","main axon","12/740","74/14347",0.000373358266723502,0.00279097704068371,0.00196792475146642,"Sptbn1/Sptan1/Ank3/Sptbn4/Lrrc7/Kcnh1/Dlg2/Map1b/Nav1/Nrg1/Trpm7/Mapk8ip3",12,"CC"
"1","GO:0043296","apical junction complex","15/740","107/14347",0.000379782007155301,0.00279097704068371,0.00196792475146642,"Ank3/Ash1l/Mpdz/Amot/Tjp1/Epb41l4b/Rpgrip1l/Apc/Usp53/Shroom3/Cgnl1/Cgn/Frmd4a/Frmd6/Arhgap17",15,"CC"
"1","GO:0000242","pericentriolar material","6/740","20/14347",0.000383493028490891,0.00279097704068371,0.00196792475146642,"Nek1/Akap9/Nin/Pcm1/Cep192/Pcnt",6,"CC"
"-1","GO:0050806","positive regulation of synaptic transmission","21/793","141/14177",3.65257634690408e-05,0.0028118196823258,0.00264313706557786,"Apoe/Dbi/Glul/S100b/Car2/Adcyap1/Slc1a3/Snap25/Syt1/Snca/Htr2c/Pink1/Ptpn5/Vamp2/Nrgn/Tac1/Serpine2/Prnp/Rab3b/Cckbr/Rab3a",21,"BP"
"1","GO:0030027","lamellipodium","18/740","143/14347",0.00040382570444248,0.00289869409764191,0.00204387631231882,"Ppp1r9a/Dbn1/Syne2/Myo10/Amot/Apc/Mcf2l/Gsn/Apc2/Itsn1/Dysf/Srcin1/Ptpn13/Ccdc88a/Pld1/Myo9b/Spata13/Plcg1",18,"CC"
"1","GO:0007064","mitotic sister chromatid cohesion","7/739","19/14177",2.95066863012406e-05,0.00295642603232918,0.00259083099230405,"Atrx/Nipbl/Smc1a/Fam178a/Tnks/Smc5/Smc3",7,"BP"
"-1","GO:0031301","integral component of organelle membrane","20/802","153/14347",0.000338682951397106,0.00297090308243075,0.00238297699874972,"CYTB/Slc32a1/Atp6v1g2/Tomm22/Syt1/Pink1/Fis1/Vamp2/2410015M20Rik/Itm2b/Syp/Tomm20/Ndfip1/Tmem163/Pet100/Unc50/Mpc2/Pex11b/St8sia1/Slc22a17",20,"CC"
"1","GO:0000785","chromatin","38/740","415/14347",0.000431495741768459,0.00305545633360368,0.00215440974908576,"Atrx/Nipbl/Kat6a/Sf3b1/Kat6b/Bptf/Ncor1/Ncor2/Arid1a/Ino80/Ep300/Ep400/Smarca2/Taf1/Incenp/Slx4/Trrap/Jmjd1c/Ice1/Fam178a/Ogt/Ctr9/Smarca4/Tnrc18/Ttc37/Cecr2/Crebbp/Asxl1/Nrip1/Ahctf1/Brd8/Ankrd17/Shprh/Nfrkb/Rnf20/Ubr2/Smc3/Baz1b",38,"CC"
"-1","GO:0007272","ensheathment of neurons","18/793","111/14177",4.13255617069989e-05,0.00306969172399006,0.00288553922094483,"Mbp/Mal/Sod1/Plp1/Ppp3r1/Cldn11/Mag/Sirt2/Fa2h/Pllp/Gjc3/Wasf3/Ugt8a/Tcf7l2/Qk/Ndrg1/Mall/Tspan2",18,"BP"
"-1","GO:0008366","axon ensheathment","18/793","111/14177",4.13255617069989e-05,0.00306969172399006,0.00288553922094483,"Mbp/Mal/Sod1/Plp1/Ppp3r1/Cldn11/Mag/Sirt2/Fa2h/Pllp/Gjc3/Wasf3/Ugt8a/Tcf7l2/Qk/Ndrg1/Mall/Tspan2",18,"BP"
